State,Source,ID,Type,FarmPractices,StoreName,Farmer,Polyphenols,Antioxidants,Flavor0to5,ShippingTimehrs,TotalTimehrs,MaturityDays,Sweetness0to5,Taste0to5,sourceName,sourceClass
massachusetts,store,4984.1,kale,certified_organic other non-gmo,whole_foods,NA,192.02,7071.13,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4997,kale,certified_organic,whole_foods,NA,490.39,18728.1,NA,170.1,192.13,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4983.3,kale,certified_organic,whole_foods,NA,365.4,14480.2,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4983.2,kale,certified_organic,whole_foods,NA,272.88,10945.2,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4983.1,kale,certified_organic,whole_foods,NA,300.93,12135.7,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4982.3,kale,other product_of_Mexico,whole_foods,NA,373.46,10183.3,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4982.2,kale,other product_of_Mexico,whole_foods,NA,237.37,8288.53,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
massachusetts,store,4982.1,kale,other product_of_Mexico,whole_foods,NA,236.5,2477.6,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4951.1,lettuce,none other Product_of_USA,aldi,NA,14.22,196.47,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4951.2,lettuce,none other Product_of_USA,aldi,NA,21.12,433.05,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4951.3,lettuce,none other Product_of_USA,aldi,NA,17.25,226.02,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4952.3,kale,certified_organic,aldi,NA,232.07,11236.3,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4952.2,kale,certified_organic,aldi,NA,217.61,6580.93,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4952.1,kale,certified_organic,aldi,NA,166.49,6288.83,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4953.1,cherry_tomato,certified_organic,aldi,NA,33.92,876.28,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4953.2,cherry_tomato,certified_organic,aldi,NA,47.62,1294.76,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4953.3,cherry_tomato,certified_organic,aldi,NA,42.84,1148.09,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4954.2,cherry_tomato,none,aldi,NA,41.95,915.75,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4954.1,cherry_tomato,none,aldi,NA,40.8,1033.18,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4954.3,cherry_tomato,none,aldi,NA,49.28,1021.49,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4955.1,carrot,certified_organic,aldi,NA,10.44,31.13,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4955.2,carrot,certified_organic,aldi,NA,9.57,20.69,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4955.3,carrot,certified_organic,aldi,NA,11.29,31.94,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4956.1,carrot,none,aldi,NA,10.19,24.01,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4956.2,carrot,none,aldi,NA,15.42,30.2,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4956.3,carrot,none,aldi,NA,11.08,28.78,NA,NA,NA,NA,NA,NA,aldi,namedStore
michigan,store,4957.2,lettuce,certified_organic,plum_market,NA,25.52,199.57,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4957.3,lettuce,certified_organic,plum_market,NA,21.3,164.44,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4958.3,kale,certified_organic local,plum_market,NA,160.64,2034.57,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4958.2,kale,certified_organic local,plum_market,NA,68.2,775.27,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4958.1,kale,certified_organic local,plum_market,NA,174.39,2024.48,NA,NA,NA,NA,NA,NA,plum_market,namedStore
ohio,store,3906,lettuce,none,aldi,NA,131.44,600.01,3,125.85,126.41,NA,2,3,aldi,namedStore
ohio,store,3907,lettuce,none,aldi,NA,47.51,146.31,3,125.85,169.28,NA,2,3,aldi,namedStore
ohio,store,3908,lettuce,none,aldi,NA,84.51,138.78,3,125.85,142.51,NA,2,3,aldi,namedStore
michigan,store,4959.1,cherry_tomato,greenhouse,plum_market,NA,37.29,2250.16,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4959.2,cherry_tomato,greenhouse,plum_market,NA,43.18,2454.36,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4959.3,cherry_tomato,greenhouse,plum_market,NA,26.57,1723.99,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4960.1,carrot,certified_organic,plum_market,NA,19.65,34.59,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4960.2,carrot,certified_organic,plum_market,NA,18.13,26.68,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4960.3,carrot,certified_organic,plum_market,NA,10.36,32.08,NA,NA,NA,NA,NA,NA,plum_market,namedStore
ohio,store,3897,carrot,none,sun_plum_market,NA,33.32,48.68,3,125.7,149.33,NA,3,3,sun_plum_market,namedStore
michigan,store,4961.3,kale,certified_organic,plum_market,NA,288.31,11473.3,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4961.2,kale,certified_organic,plum_market,NA,141.69,1563.41,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4961.1,kale,certified_organic,plum_market,NA,174.65,9662.7,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4962.3,lettuce,certified_organic,plum_market,NA,17.23,312.01,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4962.2,lettuce,certified_organic,plum_market,NA,14.73,231.32,NA,NA,NA,NA,NA,NA,plum_market,namedStore
michigan,store,4962.1,lettuce,certified_organic,plum_market,NA,17.27,443.36,NA,NA,NA,NA,NA,NA,plum_market,namedStore
ohio,store,3408,cherry_tomato,NA,walmart,NA,53.89,1359.97,1,125.52,168.19,NA,1,1,walmart,namedStore
ohio,store,3409,cherry_tomato,NA,walmart,NA,69.18,3324.1,1,125.52,168.70999999999998,NA,1,1,walmart,namedStore
ohio,store,3410,cherry_tomato,NA,walmart,NA,48.87,2098.89,1,125.52,168.47,NA,1,1,walmart,namedStore
new_york,store,3869.1,carrot,none,pats_market,NA,11.64,6.33,NA,NA,NA,NA,NA,NA,pats_market,namedStore
new_york,store,3869.2,carrot,none,pats_market,NA,58.29,208.88,NA,NA,NA,NA,NA,NA,pats_market,namedStore
new_york,store,3869.3,carrot,none,pats_market,NA,63.43,164.39,NA,NA,NA,NA,NA,NA,pats_market,namedStore
michigan,store,4963.1,carrot,certified_organic,whole_foods,NA,7.32,15.09,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4963.2,carrot,certified_organic,whole_foods,NA,9.07,19.73,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4963.3,carrot,certified_organic,whole_foods,NA,10.37,35.61,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4964.1,carrot,certified_organic,whole_foods,NA,37.24,79.5,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4964.2,carrot,certified_organic,whole_foods,NA,39.2,59.07,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4965.1,carrot,certified_organic,whole_foods,NA,32.72,111.63,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4965.2,carrot,certified_organic,whole_foods,NA,43.97,92.67,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4967.1,carrot,certified_organic,whole_foods,NA,9.22,17.49,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4967.2,carrot,certified_organic,whole_foods,NA,13.43,18.9,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4967.3,carrot,certified_organic,whole_foods,NA,12.22,24.92,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4966.1,carrot,certified_organic,whole_foods,NA,17.03,14.9,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4966.2,carrot,certified_organic,whole_foods,NA,11.7,23.36,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4970.1,lettuce,certified_organic,whole_foods,NA,20.39,224.56,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4970.2,lettuce,certified_organic,whole_foods,NA,25.22,300.27,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4970.3,lettuce,certified_organic,whole_foods,NA,22.35,299.91,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4971.1,lettuce,"certified_organic greenhouse other urban_farming,_in_chicago",whole_foods,NA,19.47,89.65,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4971.2,lettuce,"certified_organic greenhouse other urban_farming,_in_chicago",whole_foods,NA,28.84,123.89,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4971.3,lettuce,"certified_organic greenhouse other urban_farming,_in_chicago",whole_foods,NA,24.03,82.62,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4968.1,cherry_tomato,greenhouse,whole_foods,NA,25.59,848.66,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4968.2,cherry_tomato,greenhouse,whole_foods,NA,28.61,578.55,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4968.3,cherry_tomato,greenhouse,whole_foods,NA,30.26,790.68,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4969.1,cherry_tomato,certified_organic,whole_foods,NA,50.58,1469.38,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4969.2,cherry_tomato,certified_organic,whole_foods,NA,21.17,1646.74,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4969.3,cherry_tomato,certified_organic,whole_foods,NA,53.15,1183.11,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4972.3,kale,certified_organic,whole_foods,NA,445.99,16507.1,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4972.2,kale,certified_organic,whole_foods,NA,469.89,16287.4,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
michigan,store,4972.1,kale,certified_organic,whole_foods,NA,226.44,8751.92,NA,NA,NA,NA,NA,NA,whole_foods,namedStore
colorado,farm_market,4831.1,carrot,certified_organic biodynamic,NA,NA,12.43,38.52,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4831.2,carrot,certified_organic biodynamic,NA,NA,10.86,27.59,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4831.3,carrot,certified_organic biodynamic,NA,NA,12.32,26.99,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4832.1,carrot,certified_organic biodynamic,NA,NA,14.15,107.54,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4832.2,carrot,certified_organic biodynamic,NA,NA,13.17,148.61,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4832.3,carrot,certified_organic biodynamic,NA,NA,16.85,74.18,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4833.1,carrot,certified_organic biodynamic,NA,NA,12.82,21.41,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4833.2,carrot,certified_organic biodynamic,NA,NA,13.64,13.77,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4833.3,carrot,certified_organic biodynamic,NA,NA,11.05,18.47,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4834.1,carrot,certified_organic biodynamic,NA,NA,7.39,19.31,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4834.2,carrot,certified_organic biodynamic,NA,NA,9.21,5.88,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4834.3,carrot,certified_organic biodynamic,NA,NA,7.34,35.72,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,store,4835.1,cherry_tomato,certified_organic,sprouts,NA,56.94,1832.76,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4835.2,cherry_tomato,certified_organic,sprouts,NA,46.51,840.92,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4835.3,cherry_tomato,certified_organic,sprouts,NA,46.78,797.51,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4836.1,spinach,certified_organic,sprouts,NA,128.64,490.99,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4836.2,spinach,certified_organic,sprouts,NA,127.14,449.63,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4836.3,spinach,certified_organic,sprouts,NA,133.43,545.77,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4837.1,lettuce,certified_organic,sprouts,NA,19.56,174.73,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4837.2,lettuce,certified_organic,sprouts,NA,9.74,94.42,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4837.3,lettuce,certified_organic,sprouts,NA,14.14,84.82,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4838.3,kale,certified_organic,sprouts,NA,173.63,17786.1,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4838.2,kale,certified_organic,sprouts,NA,263.39,23123.7,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,store,4838.1,kale,certified_organic,sprouts,NA,212.15,19685,NA,NA,NA,NA,NA,NA,sprouts,namedStore
colorado,farm_market,4839.1,carrot,certified_organic biodynamic,NA,NA,10.97,39.03,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
colorado,farm_market,4839.2,carrot,certified_organic biodynamic,NA,NA,11.87,66.73,NA,NA,NA,NA,NA,NA,farm_marketUnnamed,farm_marketUnnamed
michigan,store,4985.1,lettuce,none,meijer,NA,87.77,250.3,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4985.2,lettuce,none,meijer,NA,118.75,284.21,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4985.3,lettuce,none,meijer,NA,103.85,281.75,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4986.1,lettuce,none,meijer,NA,60.04,201.31,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4986.2,lettuce,none,meijer,NA,49.66,130.03,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4986.3,lettuce,none,meijer,NA,57.95,181,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4988.1,cherry_tomato,certified_organic,meijer,NA,52.64,1073.48,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4988.2,cherry_tomato,certified_organic,meijer,NA,42.56,895.89,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4988.3,cherry_tomato,certified_organic,meijer,NA,45.31,1005.56,NA,NA,NA,NA,NA,NA,meijer,namedStore
colorado,store,4987.1,cherry_tomato,none,meijer,NA,46.16,2253.9,NA,NA,NA,NA,NA,NA,meijer,namedStore
colorado,store,4987.2,cherry_tomato,none,meijer,NA,47.21,2101,NA,NA,NA,NA,NA,NA,meijer,namedStore
colorado,store,4987.3,cherry_tomato,none,meijer,NA,46.2,2411.77,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4989.1,cherry_tomato,greenhouse,meijer,NA,23.77,760.54,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4989.2,cherry_tomato,greenhouse,meijer,NA,31.94,1356.35,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4989.3,cherry_tomato,greenhouse,meijer,NA,33.49,1473.43,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4991.3,kale,none,meijer,NA,200.62,8434.69,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4991.2,kale,none,meijer,NA,147.46,5811.62,NA,NA,NA,NA,NA,NA,meijer,namedStore
michigan,store,4991.1,kale,none,meijer,NA,158.31,6204.64,NA,NA,NA,NA,NA,NA,meijer,namedStore
connecticut,store,4601.1,lettuce,certified_organic,fresh_market,NA,27.47,447.39,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4601.2,lettuce,certified_organic,fresh_market,NA,23.8,335.66,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4601.3,lettuce,certified_organic,fresh_market,NA,23.07,366.51,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4602.1,lettuce,certified_organic,fresh_market,NA,19.21,143.6,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4602.2,lettuce,certified_organic,fresh_market,NA,18.81,101.04,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4602.3,lettuce,certified_organic,fresh_market,NA,20.54,125.71,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4603.1,carrot,certified_organic,fresh_market,NA,13.5,114.77,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4603.2,carrot,certified_organic,fresh_market,NA,9.03,41.06,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4605.1,kale,certified_organic,fresh_market,NA,132,9982.02,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4605.2,kale,certified_organic,fresh_market,NA,114.05,11357.2,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4605.3,kale,certified_organic,fresh_market,NA,149.4,1586.14,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4644.1,cherry_tomato,certified_organic,fresh_market,NA,53.76,1180.85,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4644.2,cherry_tomato,certified_organic,fresh_market,NA,44.5,1228.64,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4644.3,cherry_tomato,certified_organic,fresh_market,NA,57.82,1202.02,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4646.1,cherry_tomato,certified_organic,fresh_market,NA,41.56,1139.9,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4646.2,cherry_tomato,certified_organic,fresh_market,NA,37.57,1180.4,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4646.3,cherry_tomato,certified_organic,fresh_market,NA,56.97,1260.74,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4647.1,cherry_tomato,certified_organic,fresh_market,NA,58.32,1407.32,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4647.2,cherry_tomato,certified_organic,fresh_market,NA,47.47,1176.84,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4606.1,kale,certified_organic,fresh_market,NA,146.02,10194.1,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4606.2,kale,certified_organic,fresh_market,NA,195.4,7441.96,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4606.3,kale,certified_organic,fresh_market,NA,233.8,9766.52,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4640.1,cherry_tomato,greenhouse,fresh_market,NA,27.86,942.44,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4640.2,cherry_tomato,greenhouse,fresh_market,NA,32.31,2026.22,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4640.3,cherry_tomato,greenhouse,fresh_market,NA,32.51,1968.44,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4639.1,cherry_tomato,greenhouse,fresh_market,NA,27.93,700.96,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4639.2,cherry_tomato,greenhouse,fresh_market,NA,37.67,435.93,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4639.3,cherry_tomato,greenhouse,fresh_market,NA,26.71,751.9,NA,NA,NA,NA,NA,NA,fresh_market,namedStore
connecticut,store,4629,cherry_tomato,greenhouse,fresh_market,NA,44.56,1168.9,NA,73.3,384.76,NA,NA,NA,fresh_market,namedStore
connecticut,store,4641.1,cherry_tomato,other on_the_vine,stop_and_shop,NA,32.73,2357.06,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4641.2,cherry_tomato,other on_the_vine,stop_and_shop,NA,37.74,2463.71,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4641.3,cherry_tomato,other on_the_vine,stop_and_shop,NA,39.19,2459.34,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4642.1,cherry_tomato,other on_the_vine,stop_and_shop,NA,50.17,1832.06,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4642.2,cherry_tomato,other on_the_vine,stop_and_shop,NA,48.27,2025.14,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4642.3,cherry_tomato,other on_the_vine,stop_and_shop,NA,45.58,2063.56,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4643.1,cherry_tomato,other on_the_vine,stop_and_shop,NA,59.09,2815.67,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4643.2,cherry_tomato,other on_the_vine,stop_and_shop,NA,49.72,2484.8,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4635.1,cherry_tomato,none,stop_and_shop,NA,31.98,2372.22,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4635.2,cherry_tomato,none,stop_and_shop,NA,38.73,2719.23,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4635.3,cherry_tomato,none,stop_and_shop,NA,30.71,1921.44,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4637.1,cherry_tomato,none,stop_and_shop,NA,37.16,2139.72,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4637.2,cherry_tomato,none,stop_and_shop,NA,38.75,2067.12,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4637.3,cherry_tomato,none,stop_and_shop,NA,38.63,2814.94,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4638.1,cherry_tomato,none,stop_and_shop,NA,32.13,881.73,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4638.2,cherry_tomato,none,stop_and_shop,NA,35.74,2576.28,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
connecticut,store,4638.3,cherry_tomato,none,stop_and_shop,NA,31.46,2204.79,NA,NA,NA,NA,NA,NA,stop_and_shop,namedStore
florida,store,3634.1,kale,none,walmart,NA,91.79,1697.87,NA,NA,NA,NA,NA,NA,walmart,namedStore
florida,store,3634.2,kale,none,walmart,NA,132.81,10322.9,NA,NA,NA,NA,NA,NA,walmart,namedStore
florida,store,3634.3,kale,none,walmart,NA,141.06,11356.8,NA,NA,NA,NA,NA,NA,walmart,namedStore
florida,store,3635.1,carrot,none,walmart,NA,12.9,25.32,NA,NA,NA,NA,NA,NA,walmart,namedStore
florida,store,3635.2,carrot,none,walmart,NA,17.23,46.72,NA,NA,NA,NA,NA,NA,walmart,namedStore
florida,store,3635.3,carrot,none,walmart,NA,14.23,26.78,NA,NA,NA,NA,NA,NA,walmart,namedStore
iowa,store,4861.1,carrot,certified_organic,costco,NA,8.64,8.94,NA,NA,NA,NA,NA,NA,costco,namedStore
iowa,store,4861.2,carrot,certified_organic,costco,NA,8.69,23.34,NA,NA,NA,NA,NA,NA,costco,namedStore
iowa,store,4861.3,carrot,certified_organic,costco,NA,6.98,9.04,NA,NA,NA,NA,NA,NA,costco,namedStore
iowa,store,4864.1,kale,certified_organic,everybodys,NA,335.61,11511,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4864.2,kale,certified_organic,everybodys,NA,342.28,13911.5,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4864.3,kale,certified_organic,everybodys,NA,188.4,12214,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4867.1,kale,certified_organic,everybodys,NA,172.49,2102.75,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4867.2,kale,certified_organic,everybodys,NA,208.57,2602.63,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4867.3,kale,certified_organic,everybodys,NA,210.41,2612.27,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4870.1,cherry_tomato,certified_organic,everybodys,NA,40.52,1042.87,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4870.2,cherry_tomato,certified_organic,everybodys,NA,41.5,1009.69,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4870.3,cherry_tomato,certified_organic,everybodys,NA,40,2327.44,NA,NA,NA,NA,NA,NA,everybodys,namedStore
iowa,store,4873,spinach,certified_organic,everybodys,NA,158.54,57.48,NA,95.61,116.06,NA,NA,NA,everybodys,namedStore
iowa,store,4876.1,carrot,none,the_dutchman,NA,20.45,121.31,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4876.2,carrot,none,the_dutchman,NA,22.75,99.58,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4876.3,carrot,none,the_dutchman,NA,9.68,95.92,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4879.1,spinach,none,the_dutchman,NA,135.1,323.8,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4879.2,spinach,none,the_dutchman,NA,122.02,871.72,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4879.3,spinach,none,the_dutchman,NA,124.83,717.07,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4882.1,cherry_tomato,certified_organic,the_dutchman,NA,64.39,1185.45,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4882.2,cherry_tomato,certified_organic,the_dutchman,NA,67.15,1208.17,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4882.3,cherry_tomato,certified_organic,the_dutchman,NA,55.55,2506.27,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4885.1,spinach,none,the_dutchman,NA,167.19,76.83,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4885.2,spinach,none,the_dutchman,NA,172.66,57.88,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4885.3,spinach,none,the_dutchman,NA,169.69,65.64,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
iowa,store,4862.2,lettuce,hydroponic other pesticide&__herbicide_free,the_dutchman,NA,14.58,61.25,NA,NA,NA,NA,NA,NA,the_dutchman,namedStore
